name,arn,rest_api_id,deployment_id,created_date,cache_cluster_enabled,tracing_enabled,access_log_settings,cache_cluster_size,cache_cluster_status,client_certificate_id,description,documentation_version,last_updated_date,canary_settings,method_settings,variables,web_acl_arn,title,tags,akas,partition,region,account_id,sp_connection_name,sp_ctx,_ctx
PRD,arn:aws:apigateway:us-east-1::/restapis/g6z2rvr0qj/stages/PRD,g6z2rvr0qj,s5c7zo,2020-07-04T14:12:25-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:42:02-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/g6z2rvr0qj/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/1337o49mq2/stages/PRD,1337o49mq2,x0p6wa,2020-06-01T13:36:21-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:41:28-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/1337o49mq2/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/81mz3jut2a/stages/PRD,81mz3jut2a,d458ry,2023-02-24T20:15:56-03:00,false,false,,,NOT_AVAILABLE,,PRD,,2025-08-12T21:31:54-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/81mz3jut2a/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/x0ykawm6c9/stages/prd,x0ykawm6c9,6zg2z0,2025-07-29T23:18:09-03:00,false,true,"{""DestinationArn"":""arn:aws:logs:us-east-1:978569075048:log-group:/aws/apigateway/CockpitAPIs"",""Format"":""{\""authorizerError\"":\""$context.authorizer.error\"",\""caller\"":\""$context.identity.caller\"",\""errorMessage\"":\""$context.error.message\"",\""errorResponseType\"":\""$context.error.responseType\"",\""extendedRequestId\"":\""$context.extendedRequestId\"",\""httpMethod\"":\""$context.httpMethod\"",\""integrationError\"":\""$context.integration.error\"",\""ip\"":\""$context.identity.sourceIp\"",\""latency\"":\""$context.responseLatency\"",\""path\"":\""$context.path\"",\""protocol\"":\""$context.protocol\"",\""requestId\"":\""$context.requestId\"",\""requestTime\"":\""$context.requestTime\"",\""requestTimeEpoch\"":\""$context.requestTimeEpoch\"",\""resourcePath\"":\""$context.$context.resourcePath\"",\""responseLength\"":\""$context.responseLength\"",\""routeKey\"":\""$context.routeKey\"",\""status\"":\""$context.status\"",\""user\"":\""$context.identity.user\""}""}",,NOT_AVAILABLE,,Stage prd for the Cockpit API Gateway,,2025-12-09T19:04:36-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,"{""hsl:operation:map-at"":""2025-12-10 05:00:34"",""hsl:product"":""Cockpit Saúde Populacional"",""hsl:product:env"":""prd"",""hsl:product:owner"":""tercmpcmartins"",""hsl:product:project"":""Internalização Saúde Populacional"",""hsl:product:repository"":""cockpit-infrastructure"",""hsl:product:squad"":""Squad Cockpit"",""hsl:resource"":""stage-CockpitAPIs-prd"",""map-migrated"":""d-server-02rouei8domo00"",""name"":""Infraestrutura Cockpit""}","[""arn:aws:apigateway:us-east-1::/restapis/x0ykawm6c9/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/pf9pbm6jtj/stages/PRD,pf9pbm6jtj,bm5el0,2020-07-24T22:33:51-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:49:40-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/pf9pbm6jtj/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/3g6kzbysh7/stages/prd,3g6kzbysh7,5me8vb,2023-11-09T19:12:20-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:37:00-03:00,,{},,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/3g6kzbysh7/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/dqtncift2d/stages/prd,dqtncift2d,6f743w,2024-06-19T15:55:40-03:00,false,false,,,NOT_AVAILABLE,,,,2024-06-19T16:15:01-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/dqtncift2d/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/crx07m664c/stages/PRD,crx07m664c,remv97,2020-06-01T13:34:46-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T00:48:51-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/crx07m664c/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/de7qx0ws8f/stages/prd,de7qx0ws8f,mxyk0w,2024-08-26T17:19:10-03:00,false,false,,0.5,NOT_AVAILABLE,,,,2025-09-08T19:13:29-03:00,,{},,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/de7qx0ws8f/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/8th9zh1ycj/stages/PRD,8th9zh1ycj,4ng3pi,2020-12-10T23:04:02-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:46:39-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/8th9zh1ycj/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
dev,arn:aws:apigateway:us-east-1::/restapis/3pq1w8wzvb/stages/dev,3pq1w8wzvb,nqh4fy,2024-04-06T12:27:34-03:00,false,false,,,NOT_AVAILABLE,,,,2024-04-06T12:27:34-03:00,,{},,,dev,,"[""arn:aws:apigateway:us-east-1::/restapis/3pq1w8wzvb/stages/dev""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/3pq1w8wzvb/stages/prd,3pq1w8wzvb,s1mnvj,2023-10-25T16:07:59-03:00,false,false,,,NOT_AVAILABLE,,,,2025-01-15T01:30:42-03:00,,{},,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/3pq1w8wzvb/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/tiahpjy5d7/stages/PRD,tiahpjy5d7,64cpc1,2023-03-03T23:25:49-03:00,false,false,,,NOT_AVAILABLE,,PRD,,2024-12-13T00:48:20-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/tiahpjy5d7/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/3aa8cahqw0/stages/prd,3aa8cahqw0,a2dbpt,2024-11-12T18:16:02-03:00,false,true,"{""DestinationArn"":""arn:aws:logs:us-east-1:978569075048:log-group:/aws/apigateway/PopulationHealthDocumentsApi"",""Format"":""$context.identity.sourceIp $context.identity.caller $context.identity.user [$context.requestTime]\""$context.httpMethod $context.resourcePath $context.protocol\"" $context.status $context.responseLength $context.requestId $context.extendedRequestId""}",,NOT_AVAILABLE,,,,2024-11-12T18:16:03-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,"{""Name"":""PopulationHealthDocumentsApi-stage-prd"",""hsl:operation:map-at"":""2024-11-22 05:00:36"",""hsl:product"":""app"",""hsl:product:app"":""app"",""hsl:product:env"":""prd"",""hsl:product:nature"":""app"",""map-migrated"":""d-server-02rouei8domo00"",""name"":""population-health-documents-prd"",""owner"":""tercmpcmartins"",""repository"":""population-health-documents-api""}","[""arn:aws:apigateway:us-east-1::/restapis/3aa8cahqw0/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/qhesirpdbk/stages/PRD,qhesirpdbk,56e92j,2020-06-01T13:34:04-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T00:46:39-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/qhesirpdbk/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/iyzho6qkvb/stages/prd,iyzho6qkvb,2kmigc,2023-02-27T17:35:28-03:00,false,false,,,NOT_AVAILABLE,,,,2023-09-13T15:53:08-03:00,,{},,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/iyzho6qkvb/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/f4iwi69z50/stages/PRD,f4iwi69z50,felprp,2020-08-10T22:05:05-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:47:04-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/f4iwi69z50/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/hyd45hyapd/stages/PRD,hyd45hyapd,bdwe4r,2023-07-18T18:37:20-03:00,false,false,,,NOT_AVAILABLE,,,,2023-07-18T21:13:28-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/hyd45hyapd/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/e8u750qdzl/stages/PRD,e8u750qdzl,4kyxv0,2020-06-01T13:40:09-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T01:38:37-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/e8u750qdzl/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/sk7f9u1i01/stages/PRD,sk7f9u1i01,wf7lf8,2020-06-01T13:35:35-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:41:05-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/sk7f9u1i01/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/pigyywbxv1/stages/PRD,pigyywbxv1,res9ts,2020-06-01T13:40:46-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T01:37:44-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/pigyywbxv1/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/j6n0grhfrl/stages/PRD,j6n0grhfrl,u4uqhy,2020-06-01T13:42:16-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T01:37:24-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/j6n0grhfrl/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/4oc4tczwd4/stages/prd,4oc4tczwd4,tu7zm1,2023-12-19T16:57:41-03:00,false,false,,,NOT_AVAILABLE,,,,2025-02-06T22:32:39-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/4oc4tczwd4/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/a3rvphf8p7/stages/PRD,a3rvphf8p7,on4ay5,2020-10-29T23:22:45-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T00:52:29-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/a3rvphf8p7/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/pqpqb0yw4h/stages/PRD,pqpqb0yw4h,t5a2x9,2020-06-01T13:38:14-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:43:41-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/pqpqb0yw4h/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/a5i1419soc/stages/PRD,a5i1419soc,k1bmvo,2020-06-01T13:33:09-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T00:46:03-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/a5i1419soc/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/dr873pgg3f/stages/PRD,dr873pgg3f,ntwn6p,2021-07-06T22:22:24-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:44:58-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/dr873pgg3f/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd,arn:aws:apigateway:us-east-1::/restapis/xx68th8x20/stages/prd,xx68th8x20,h7c4ca,2024-03-12T09:11:28-03:00,false,false,,,NOT_AVAILABLE,,,,2025-07-30T03:35:40-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":true,""LoggingLevel"":""INFO"",""MetricsEnabled"":true,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":-1,""ThrottlingRateLimit"":-1,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}",,,prd,,"[""arn:aws:apigateway:us-east-1::/restapis/xx68th8x20/stages/prd""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/au7em5k1bf/stages/PRD,au7em5k1bf,14nc78,2020-07-24T21:54:54-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:40:17-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/au7em5k1bf/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/svxyzyz680/stages/PRD,svxyzyz680,p0ym6u,2020-06-01T13:37:30-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:43:21-03:00,,{},"{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/svxyzyz680/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/at4555ngw8/stages/PRD,at4555ngw8,kjmvki,2022-12-26T16:02:53-03:00,false,false,,,NOT_AVAILABLE,,Produção,,2025-07-30T03:09:26-03:00,,{},,,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/at4555ngw8/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/cbo5wz011i/stages/PRD,cbo5wz011i,lesmjy,2020-06-01T13:39:06-03:00,false,false,,,NOT_AVAILABLE,,,,2024-12-13T00:46:19-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":null,""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}","{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/cbo5wz011i/stages/PRD""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/kzr8qib8z8/stages/PRD,kzr8qib8z8,935u6j,2020-06-19T16:44:21-03:00,false,false,,,NOT_AVAILABLE,,,,2020-12-18T15:32:52-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""OFF"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}","{""esbAuthorization"":""Basic SU5UX0VTQl9BUFBfRVhBTUFQSTpoc2xleGFtYXBpcCo="",""esbUrl"":""esb-api.hsl.org.br/service""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/kzr8qib8z8/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRDV2,arn:aws:apigateway:us-east-1::/restapis/qsxi6pavfh/stages/PRDV2,qsxi6pavfh,l35js0,2025-03-24T05:05:49-03:00,false,false,,0.5,NOT_AVAILABLE,,,,2025-03-26T17:15:52-03:00,,{},,,PRDV2,,"[""arn:aws:apigateway:us-east-1::/restapis/qsxi6pavfh/stages/PRDV2""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/98l86shgd3/stages/PRD,98l86shgd3,fp0usu,2020-02-28T16:10:25-03:00,false,false,,,NOT_AVAILABLE,,,,2020-08-04T15:44:43-03:00,,"{""*/*"":{""CacheDataEncrypted"":false,""CacheTtlInSeconds"":300,""CachingEnabled"":false,""DataTraceEnabled"":false,""LoggingLevel"":""OFF"",""MetricsEnabled"":false,""RequireAuthorizationForCacheControl"":true,""ThrottlingBurstLimit"":5000,""ThrottlingRateLimit"":10000,""UnauthorizedCacheControlHeaderStrategy"":""SUCCEED_WITH_RESPONSE_HEADER""}}","{""env"":""PRD""}",,PRD,,"[""arn:aws:apigateway:us-east-1::/restapis/98l86shgd3/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
PRD,arn:aws:apigateway:us-east-1::/restapis/naiyspiu51/stages/PRD,naiyspiu51,fhndik,2021-03-17T13:35:54-03:00,false,false,,,NOT_AVAILABLE,,,,2024-02-29T16:58:21-03:00,,{},,,PRD,"{""hsl:business:cost-center"":""averiguar"",""hsl:business:unit"":""61.590.410/0001-24"",""hsl:environment:type"":""production"",""hsl:operation:level"":""1"",""hsl:operation:map-at"":""2022-05-27 05:00:32"",""hsl:product"":""saude-corporativa"",""hsl:product:app"":""Lista de Vidas"",""hsl:product:cc"":""549"",""hsl:product:env"":""PRD"",""hsl:product:nature"":""SFTP"",""hsl:project:application"":""sftp-auth"",""hsl:project:name"":""sftp"",""hsl:security:access"":""private"",""hsl:security:data"":""not-applicable"",""hsl:security:data-type"":""not-applicable"",""map-migrated"":""d-server-02rouei8domo00""}","[""arn:aws:apigateway:us-east-1::/restapis/naiyspiu51/stages/PRD""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
